Fecha,cod_ine,CCAA,Casos_Diagnosticados,Fallecidos,Hospitalizados,UCI
2020-11-09,17,La Rioja,118,1,16,2
2020-11-10,17,La Rioja,195,5,25,0
2020-11-11,17,La Rioja,183,4,9,1
2020-11-12,17,La Rioja,185,2,17,2
2020-11-13,17,La Rioja,195,2,26,1
2020-11-14,17,La Rioja,88,3,16,2
2020-11-15,17,La Rioja,63,3,10,2
2020-11-16,17,La Rioja,78,3,10,2
2020-11-17,17,La Rioja,151,3,11,0
2020-11-18,17,La Rioja,132,2,10,1
2020-11-19,17,La Rioja,108,3,7,0
2020-11-20,17,La Rioja,117,3,12,3
2020-11-21,17,La Rioja,81,1,9,0
2020-11-22,17,La Rioja,77,0,3,0
2020-11-23,17,La Rioja,51,3,4,0
2020-11-24,17,La Rioja,116,5,4,3
2020-11-25,17,La Rioja,93,5,11,0
2020-11-26,17,La Rioja,65,0,13,0
2020-11-27,17,La Rioja,129,5,6,0
2020-11-28,17,La Rioja,83,2,2,0
2020-11-29,17,La Rioja,56,1,4,1
2020-11-30,17,La Rioja,33,2,9,0
2020-02-16,11,Extremadura,0,0,1,0
2020-02-18,11,Extremadura,0,0,1,0
2020-02-25,11,Extremadura,0,0,1,0
2020-02-27,11,Extremadura,1,0,0,0
2020-02-28,11,Extremadura,0,0,1,0
2020-02-29,11,Extremadura,1,0,0,0
2020-03-01,11,Extremadura,3,0,1,0
2020-03-02,11,Extremadura,2,0,1,0
2020-03-03,11,Extremadura,1,0,1,1
2020-03-05,11,Extremadura,0,0,3,0
2020-03-06,11,Extremadura,0,0,1,0
2020-03-07,11,Extremadura,1,0,0,0
2020-03-08,11,Extremadura,1,0,3,0
2020-03-09,11,Extremadura,2,0,4,1
2020-03-10,11,Extremadura,3,0,3,0
2020-03-11,11,Extremadura,8,1,4,1
2020-03-12,11,Extremadura,24,0,2,0
2020-03-13,11,Extremadura,37,0,4,3
2020-03-14,11,Extremadura,27,0,7,0
2020-03-15,11,Extremadura,32,1,7,0
2020-03-16,11,Extremadura,55,2,16,2
2020-03-17,11,Extremadura,57,2,17,2
2020-03-18,11,Extremadura,44,2,26,3
2020-03-19,11,Extremadura,26,3,34,3
2020-03-20,11,Extremadura,63,3,43,2
2020-03-21,11,Extremadura,51,4,46,5
2020-03-22,11,Extremadura,45,6,50,5
2020-03-23,11,Extremadura,228,10,65,9
2020-03-24,11,Extremadura,155,16,65,7
2020-03-25,11,Extremadura,174,11,60,9
2020-03-26,11,Extremadura,209,16,67,9
2020-03-27,11,Extremadura,159,21,50,1
2020-03-28,11,Extremadura,97,17,38,2
2020-03-29,11,Extremadura,90,16,40,5
2020-03-30,11,Extremadura,54,23,58,9
2020-03-31,11,Extremadura,113,17,48,4
2020-04-01,11,Extremadura,56,20,36,5
2020-04-02,11,Extremadura,55,20,32,4
2020-04-03,11,Extremadura,92,17,24,1
2020-04-04,11,Extremadura,81,11,16,2
2020-04-05,11,Extremadura,33,14,27,2
2020-04-06,11,Extremadura,55,18,34,3
2020-04-07,11,Extremadura,63,10,36,3
2020-04-08,11,Extremadura,102,14,29,3
2020-04-09,11,Extremadura,76,17,27,0
2020-04-10,11,Extremadura,39,13,10,2
2020-04-11,11,Extremadura,21,7,8,0
2020-04-12,11,Extremadura,18,11,10,1
2020-04-13,11,Extremadura,21,10,14,1
2020-04-14,11,Extremadura,68,8,17,0
2020-04-15,11,Extremadura,26,12,18,0
2020-04-16,11,Extremadura,27,7,16,1
2020-04-17,11,Extremadura,73,3,13,1
2020-04-18,11,Extremadura,22,7,10,1
2020-04-19,11,Extremadura,16,6,14,0
2020-04-20,11,Extremadura,29,7,15,0
2020-04-21,11,Extremadura,27,7,13,1
2020-04-22,11,Extremadura,49,6,8,1
2020-04-23,11,Extremadura,78,2,18,0
2020-04-24,11,Extremadura,44,11,15,0
2020-04-25,11,Extremadura,17,6,3,0
2020-04-26,11,Extremadura,7,7,7,0
2020-04-27,11,Extremadura,14,6,9,0
2020-04-28,11,Extremadura,37,4,15,0
2020-04-29,11,Extremadura,20,7,8,0
2020-04-30,11,Extremadura,25,2,6,0
2020-05-01,11,Extremadura,26,2,7,0
2020-05-02,11,Extremadura,7,2,2,0
2020-05-03,11,Extremadura,4,0,4,1
2020-05-04,11,Extremadura,9,0,10,0
2020-05-05,11,Extremadura,13,6,6,0
2020-05-06,11,Extremadura,31,5,7,1
2020-05-07,11,Extremadura,29,4,8,0
2020-05-08,11,Extremadura,19,4,5,0
2020-05-09,11,Extremadura,8,3,1,0
2020-05-10,11,Extremadura,3,0,1,0
2020-05-11,11,Extremadura,6,3,6,0
2020-05-12,11,Extremadura,20,5,1,0
2020-05-13,11,Extremadura,15,1,4,1
2020-05-14,11,Extremadura,6,1,3,0
2020-05-15,11,Extremadura,10,1,1,0
2020-05-16,11,Extremadura,1,0,1,0
2020-05-17,11,Extremadura,1,2,2,0
2020-05-18,11,Extremadura,4,5,5,0
2020-05-19,11,Extremadura,4,1,1,0
2020-05-20,11,Extremadura,4,1,0,0
2020-05-21,11,Extremadura,4,1,2,0
2020-05-22,11,Extremadura,5,0,0,0
2020-05-24,11,Extremadura,1,1,0,0
2020-05-25,11,Extremadura,3,1,1,0
2020-05-26,11,Extremadura,13,1,2,0
2020-05-27,11,Extremadura,3,1,2,0
2020-05-28,11,Extremadura,3,0,2,0
2020-05-29,11,Extremadura,1,1,0,0
2020-05-30,11,Extremadura,2,1,2,0
2020-06-01,11,Extremadura,4,0,1,0
2020-06-02,11,Extremadura,2,1,0,0
2020-06-03,11,Extremadura,0,1,1,0
2020-06-04,11,Extremadura,4,0,0,0
2020-06-05,11,Extremadura,1,0,0,0
2020-06-08,11,Extremadura,1,0,0,0
2020-06-09,11,Extremadura,4,0,0,0
2020-06-10,11,Extremadura,1,1,1,0
2020-06-11,11,Extremadura,2,0,0,0
2020-06-12,11,Extremadura,1,0,0,0
2020-06-13,11,Extremadura,2,0,0,0
2020-06-15,11,Extremadura,3,0,0,0
2020-06-16,11,Extremadura,1,0,0,0
2020-06-17,11,Extremadura,7,0,0,0
2020-06-18,11,Extremadura,1,0,0,0
2020-06-19,11,Extremadura,2,0,0,0
2020-06-20,11,Extremadura,4,0,0,0
2020-06-21,11,Extremadura,5,0,0,0
2020-06-22,11,Extremadura,1,0,1,0
2020-06-23,11,Extremadura,6,0,0,0
2020-06-24,11,Extremadura,2,0,0,0
2020-06-25,11,Extremadura,6,0,0,0
2020-06-28,11,Extremadura,0,0,1,0
2020-06-29,11,Extremadura,3,0,0,0
2020-06-30,11,Extremadura,8,0,0,0
2020-07-01,11,Extremadura,6,0,0,0
2020-07-02,11,Extremadura,7,0,0,0
2020-07-03,11,Extremadura,12,0,0,0
2020-07-04,11,Extremadura,4,0,0,0
2020-07-05,11,Extremadura,1,0,0,0
2020-07-06,11,Extremadura,1,0,0,0
2020-07-07,11,Extremadura,10,0,1,0
2020-07-08,11,Extremadura,6,0,0,0
2020-07-09,11,Extremadura,26,0,0,0
2020-07-10,11,Extremadura,47,0,0,0
2020-07-11,11,Extremadura,22,0,2,0
2020-07-12,11,Extremadura,14,0,0,1
2020-07-13,11,Extremadura,10,0,1,0
2020-07-14,11,Extremadura,6,0,0,0
2020-07-15,11,Extremadura,10,0,1,0
2020-07-16,11,Extremadura,26,0,1,0
2020-07-17,11,Extremadura,7,0,0,0
2020-07-18,11,Extremadura,6,0,1,0
2020-07-19,11,Extremadura,6,0,0,0
2020-07-20,11,Extremadura,10,0,0,0
2020-07-21,11,Extremadura,17,0,1,1
2020-07-22,11,Extremadura,6,0,1,0
2020-07-23,11,Extremadura,5,0,1,0
2020-07-24,11,Extremadura,10,0,3,0
2020-07-25,11,Extremadura,1,0,1,0
2020-07-26,11,Extremadura,3,0,0,0
2020-07-27,11,Extremadura,6,0,2,0
2020-07-28,11,Extremadura,23,0,1,2
2020-07-29,11,Extremadura,8,1,1,0
2020-07-30,11,Extremadura,22,0,0,0
2020-07-31,11,Extremadura,44,0,0,0
2020-08-01,11,Extremadura,16,0,0,1
2020-08-02,11,Extremadura,15,0,1,0
2020-08-03,11,Extremadura,7,0,1,0
2020-08-04,11,Extremadura,20,0,1,0
2020-08-05,11,Extremadura,38,0,1,0
2020-08-06,11,Extremadura,33,1,1,0
2020-08-07,11,Extremadura,48,0,0,0
2020-08-08,11,Extremadura,14,0,1,0
2020-08-09,11,Extremadura,8,0,1,0
2020-08-10,11,Extremadura,12,0,0,0
2020-08-11,11,Extremadura,39,1,3,0
2020-08-12,11,Extremadura,59,0,3,1
2020-08-13,11,Extremadura,73,0,7,0
2020-08-14,11,Extremadura,50,0,2,1
2020-08-15,11,Extremadura,16,1,2,0
2020-08-16,11,Extremadura,33,0,2,0
2020-08-17,11,Extremadura,48,0,4,0
2020-08-18,11,Extremadura,79,0,3,0
2020-08-19,11,Extremadura,102,1,5,0
2020-08-20,11,Extremadura,59,0,2,1
2020-08-21,11,Extremadura,92,1,2,1
2020-08-22,11,Extremadura,107,1,4,0
2020-08-23,11,Extremadura,65,0,5,0
2020-08-24,11,Extremadura,67,0,5,1
2020-08-25,11,Extremadura,93,0,3,1
2020-08-26,11,Extremadura,90,0,5,1
2020-08-27,11,Extremadura,79,0,4,1
2020-08-28,11,Extremadura,130,0,3,1
2020-08-29,11,Extremadura,80,1,3,1
2020-08-30,11,Extremadura,122,0,8,1
2020-08-31,11,Extremadura,103,0,5,0
2020-09-01,11,Extremadura,105,2,4,1
2020-09-02,11,Extremadura,132,0,7,0
2020-09-03,11,Extremadura,186,1,5,3
2020-09-04,11,Extremadura,161,2,6,1
2020-09-05,11,Extremadura,137,0,8,0
2020-09-06,11,Extremadura,123,1,5,0
2020-09-07,11,Extremadura,101,1,14,0
2020-09-08,11,Extremadura,131,4,11,1
2020-09-09,11,Extremadura,187,0,13,1
2020-09-10,11,Extremadura,236,0,12,0
2020-09-11,11,Extremadura,234,1,14,1
2020-09-12,11,Extremadura,189,1,11,2
2020-09-13,11,Extremadura,165,0,9,2
2020-09-14,11,Extremadura,210,0,20,1
2020-09-15,11,Extremadura,237,1,14,1
2020-09-16,11,Extremadura,262,2,21,0
2020-09-17,11,Extremadura,269,4,16,2
2020-09-18,11,Extremadura,367,3,22,0
2020-09-19,11,Extremadura,208,1,11,0
2020-09-20,11,Extremadura,176,5,17,4
2020-09-21,11,Extremadura,192,4,25,1
2020-09-22,11,Extremadura,212,6,18,0
2020-09-23,11,Extremadura,192,4,26,1
2020-09-24,11,Extremadura,316,2,24,3
2020-09-25,11,Extremadura,206,6,15,1
2020-09-26,11,Extremadura,155,4,16,1
2020-09-27,11,Extremadura,102,2,10,1
2020-09-28,11,Extremadura,135,4,13,0
2020-09-29,11,Extremadura,181,4,11,0
2020-09-30,11,Extremadura,168,8,12,0
2020-10-01,11,Extremadura,171,4,6,0
2020-10-02,11,Extremadura,186,8,12,0
2020-10-03,11,Extremadura,147,4,11,1
2020-10-04,11,Extremadura,110,1,6,0
2020-10-05,11,Extremadura,156,9,9,0
2020-10-06,11,Extremadura,218,4,8,2
2020-10-07,11,Extremadura,199,3,10,1
2020-10-08,11,Extremadura,213,5,14,3
2020-10-09,11,Extremadura,250,1,16,2
2020-10-10,11,Extremadura,188,2,14,0
2020-10-11,11,Extremadura,169,4,13,0
2020-10-12,11,Extremadura,154,3,10,1
2020-10-13,11,Extremadura,194,4,17,0
2020-10-14,11,Extremadura,315,4,15,3
2020-10-15,11,Extremadura,297,5,17,1
2020-10-16,11,Extremadura,290,4,16,0
2020-10-17,11,Extremadura,313,1,17,2
2020-10-18,11,Extremadura,230,1,18,0
2020-10-19,11,Extremadura,228,5,29,1
2020-10-20,11,Extremadura,416,5,18,0
2020-10-21,11,Extremadura,341,6,21,1
2020-10-22,11,Extremadura,437,6,36,1
2020-10-23,11,Extremadura,494,4,36,5
2020-10-24,11,Extremadura,482,5,28,2
2020-10-25,11,Extremadura,382,1,32,0
2020-10-26,11,Extremadura,506,9,38,1
2020-10-27,11,Extremadura,441,5,24,4
2020-10-28,11,Extremadura,523,4,28,2
2020-10-29,11,Extremadura,539,6,33,1
2020-10-30,11,Extremadura,553,9,34,3
2020-10-31,11,Extremadura,402,7,27,5
2020-11-01,11,Extremadura,382,8,33,5
2020-11-02,11,Extremadura,359,9,40,1
2020-11-03,11,Extremadura,367,11,45,2
2020-11-04,11,Extremadura,553,9,41,2
2020-11-05,11,Extremadura,599,9,49,7
2020-11-06,11,Extremadura,510,8,28,3
2020-11-07,11,Extremadura,308,5,30,4
2020-11-08,11,Extremadura,297,8,15,2
2020-11-09,11,Extremadura,367,8,38,5
2020-11-10,11,Extremadura,433,6,29,5
2020-11-11,11,Extremadura,468,12,28,2
2020-11-12,11,Extremadura,331,11,18,1
2020-11-13,11,Extremadura,258,2,22,0
2020-11-14,11,Extremadura,252,7,12,0
2020-11-15,11,Extremadura,103,4,13,2
2020-11-16,11,Extremadura,205,7,24,2
2020-11-17,11,Extremadura,261,8,26,2
2020-11-18,11,Extremadura,224,6,10,0
2020-11-19,11,Extremadura,263,4,21,3
2020-11-20,11,Extremadura,186,11,19,0
2020-11-21,11,Extremadura,169,3,21,3
2020-11-22,11,Extremadura,80,6,8,1
2020-11-23,11,Extremadura,179,6,17,0
2020-11-24,11,Extremadura,199,9,15,1
2020-11-25,11,Extremadura,201,6,8,5
2020-11-26,11,Extremadura,266,11,18,2
2020-11-27,11,Extremadura,139,5,15,1
2020-11-28,11,Extremadura,70,5,9,1
2020-11-29,11,Extremadura,43,3,12,1
2020-11-30,11,Extremadura,135,7,8,0
2020-02-29,06,Cantabria,1,0,0,0
2020-03-02,06,Cantabria,9,0,0,0
2020-03-06,06,Cantabria,1,0,0,0
2020-03-07,06,Cantabria,1,0,0,0
2020-03-12,06,Cantabria,9,0,0,0
2020-03-13,06,Cantabria,12,0,0,0
2020-03-14,06,Cantabria,17,0,0,0
2020-03-15,06,Cantabria,9,0,0,0
2020-03-16,06,Cantabria,3,0,0,0
2020-03-17,06,Cantabria,17,1,0,0
2020-03-18,06,Cantabria,36,0,0,0
2020-03-19,06,Cantabria,54,0,0,0
2020-03-20,06,Cantabria,59,2,0,0
2020-03-21,06,Cantabria,68,3,0,0
2020-03-22,06,Cantabria,71,2,0,0
2020-03-23,06,Cantabria,75,4,0,0
2020-03-24,06,Cantabria,89,5,0,0
2020-03-25,06,Cantabria,178,2,0,0
2020-03-26,06,Cantabria,143,6,0,0
2020-03-27,06,Cantabria,99,3,0,0
2020-03-28,06,Cantabria,84,3,0,0
2020-03-29,06,Cantabria,86,3,0,0
2020-03-30,06,Cantabria,58,15,0,0
2020-03-31,06,Cantabria,57,11,0,0
2020-04-01,06,Cantabria,39,4,0,0
2020-04-02,06,Cantabria,73,8,0,0
2020-04-03,06,Cantabria,68,2,0,0
2020-04-04,06,Cantabria,39,6,0,0
2020-04-05,06,Cantabria,27,9,0,0
2020-04-06,06,Cantabria,32,8,0,0
2020-04-07,06,Cantabria,72,3,0,0
2020-04-08,06,Cantabria,53,5,0,0
2020-04-09,06,Cantabria,34,4,0,0
2020-04-10,06,Cantabria,63,9,0,0
2020-04-11,06,Cantabria,24,4,0,0
2020-04-12,06,Cantabria,26,8,0,0
2020-04-13,06,Cantabria,13,6,0,0
2020-04-14,06,Cantabria,26,6,0,0
2020-04-15,06,Cantabria,25,6,0,0
2020-04-16,06,Cantabria,31,3,0,0
2020-04-17,06,Cantabria,24,7,0,0
2020-04-18,06,Cantabria,46,4,0,0
2020-04-19,06,Cantabria,33,4,0,0
2020-04-20,06,Cantabria,14,5,0,0
2020-04-21,06,Cantabria,17,4,0,0
2020-04-22,06,Cantabria,18,4,0,0
2020-04-23,06,Cantabria,26,3,0,0
2020-04-24,06,Cantabria,13,3,0,0
2020-04-25,06,Cantabria,15,3,0,0
2020-04-26,06,Cantabria,24,4,0,0
2020-04-27,06,Cantabria,10,1,0,0
2020-04-28,06,Cantabria,26,2,0,0
2020-04-29,06,Cantabria,27,0,0,0
2020-04-30,06,Cantabria,14,2,0,0
2020-05-01,06,Cantabria,12,2,0,0
2020-05-02,06,Cantabria,4,2,0,0
2020-05-03,06,Cantabria,2,1,0,0
2020-05-04,06,Cantabria,4,2,0,0
2020-05-05,06,Cantabria,5,0,0,0
2020-05-06,06,Cantabria,13,1,0,0
2020-05-07,06,Cantabria,16,0,0,0
2020-05-08,06,Cantabria,0,1,0,0
2020-05-09,06,Cantabria,3,0,0,0
2020-05-10,06,Cantabria,1,0,0,0
2020-05-11,06,Cantabria,5,1,0,0
2020-05-12,06,Cantabria,8,0,2,0
2020-05-13,06,Cantabria,2,0,1,0
2020-05-14,06,Cantabria,5,1,1,0
2020-05-15,06,Cantabria,2,0,0,0
2020-05-16,06,Cantabria,4,2,1,0
2020-05-17,06,Cantabria,3,0,0,0
2020-05-19,06,Cantabria,6,1,0,0
2020-05-20,06,Cantabria,2,0,0,0
2020-05-21,06,Cantabria,5,0,1,0
2020-05-22,06,Cantabria,4,0,1,0
2020-05-23,06,Cantabria,2,0,0,0
2020-05-25,06,Cantabria,6,0,1,0
2020-05-26,06,Cantabria,3,0,1,0
2020-05-27,06,Cantabria,7,0,0,0
2020-05-28,06,Cantabria,1,0,0,0
2020-05-29,06,Cantabria,3,0,1,0
2020-05-30,06,Cantabria,2,0,0,0
2020-06-01,06,Cantabria,2,0,1,0
2020-06-02,06,Cantabria,2,0,1,0
2020-06-03,06,Cantabria,0,0,1,0
2020-06-04,06,Cantabria,4,0,0,0
2020-06-05,06,Cantabria,1,0,0,0
2020-06-07,06,Cantabria,2,0,1,1
2020-06-08,06,Cantabria,1,0,1,0
2020-06-10,06,Cantabria,3,0,0,0
2020-06-11,06,Cantabria,3,0,1,0
2020-06-12,06,Cantabria,2,0,0,0
2020-06-13,06,Cantabria,2,0,1,0
2020-06-15,06,Cantabria,2,0,0,0
2020-06-16,06,Cantabria,2,0,0,0
2020-06-17,06,Cantabria,3,0,0,0
2020-06-18,06,Cantabria,1,1,0,0
2020-06-19,06,Cantabria,1,0,0,0
2020-06-20,06,Cantabria,2,0,0,0
2020-06-21,06,Cantabria,4,0,0,0
2020-06-22,06,Cantabria,0,0,1,0
2020-06-23,06,Cantabria,2,0,1,0
2020-06-25,06,Cantabria,3,0,0,0
2020-06-26,06,Cantabria,2,0,0,0
2020-06-27,06,Cantabria,6,0,1,0
2020-06-29,06,Cantabria,0,0,1,0
2020-06-30,06,Cantabria,1,0,0,0
2020-07-01,06,Cantabria,1,0,0,0
2020-07-03,06,Cantabria,3,0,0,0
2020-07-05,06,Cantabria,1,0,0,0
2020-07-08,06,Cantabria,1,0,0,0
2020-07-10,06,Cantabria,1,0,0,0
2020-07-11,06,Cantabria,1,0,0,0
2020-07-12,06,Cantabria,4,0,1,0
2020-07-14,06,Cantabria,3,0,0,0
2020-07-15,06,Cantabria,2,0,2,0
2020-07-16,06,Cantabria,1,0,1,0
2020-07-17,06,Cantabria,2,0,0,0
2020-07-18,06,Cantabria,8,0,0,0
2020-07-19,06,Cantabria,12,0,0,0
2020-07-20,06,Cantabria,2,0,1,0
2020-07-21,06,Cantabria,1,0,0,1
2020-07-22,06,Cantabria,4,0,1,0
2020-07-23,06,Cantabria,9,0,0,0
2020-07-24,06,Cantabria,6,0,0,0
2020-07-25,06,Cantabria,6,0,0,0
2020-07-26,06,Cantabria,5,0,0,0
2020-07-27,06,Cantabria,11,0,2,0
2020-07-28,06,Cantabria,1,0,0,0
2020-07-29,06,Cantabria,6,0,0,0
2020-07-30,06,Cantabria,14,0,5,0
2020-07-31,06,Cantabria,17,0,0,0
2020-08-01,06,Cantabria,24,0,4,1
2020-08-02,06,Cantabria,22,0,3,1
2020-08-03,06,Cantabria,35,0,1,0
2020-08-04,06,Cantabria,37,0,1,0
2020-08-05,06,Cantabria,18,0,4,0
2020-08-06,06,Cantabria,30,1,1,0
2020-08-07,06,Cantabria,32,0,4,0
2020-08-08,06,Cantabria,32,0,6,0
2020-08-09,06,Cantabria,29,0,0,0
2020-08-10,06,Cantabria,13,1,1,0
2020-08-11,06,Cantabria,65,1,0,1
2020-08-12,06,Cantabria,46,0,2,0
2020-08-13,06,Cantabria,61,0,5,0
2020-08-14,06,Cantabria,74,0,3,0
2020-08-15,06,Cantabria,60,0,0,0
2020-08-16,06,Cantabria,48,0,1,0
2020-08-17,06,Cantabria,19,0,4,0
2020-08-18,06,Cantabria,53,0,1,0
2020-08-19,06,Cantabria,49,1,2,0
2020-08-20,06,Cantabria,75,0,3,0
2020-08-21,06,Cantabria,91,0,11,0
2020-08-22,06,Cantabria,74,0,2,0
2020-08-23,06,Cantabria,37,0,1,0
2020-08-24,06,Cantabria,51,0,4,0
2020-08-25,06,Cantabria,82,0,6,0
2020-08-26,06,Cantabria,89,0,4,0
2020-08-27,06,Cantabria,92,0,4,0
2020-08-28,06,Cantabria,124,0,2,0
2020-08-29,06,Cantabria,113,2,4,0
2020-08-30,06,Cantabria,67,0,4,0
2020-08-31,06,Cantabria,62,1,5,1
2020-09-01,06,Cantabria,114,0,6,0
2020-09-02,06,Cantabria,102,1,4,0
2020-09-03,06,Cantabria,146,0,4,0
2020-09-04,06,Cantabria,119,1,3,1
2020-09-05,06,Cantabria,116,0,7,2
2020-09-06,06,Cantabria,60,0,2,0
2020-09-07,06,Cantabria,80,1,6,2
2020-09-08,06,Cantabria,109,0,0,0
2020-09-09,06,Cantabria,172,0,6,0
2020-09-10,06,Cantabria,151,0,6,0
2020-09-11,06,Cantabria,118,0,5,0
2020-09-12,06,Cantabria,122,0,11,0
2020-09-13,06,Cantabria,108,0,9,1
2020-09-14,06,Cantabria,78,0,7,0
2020-09-15,06,Cantabria,85,1,9,0
2020-09-16,06,Cantabria,122,0,0,0
2020-09-17,06,Cantabria,53,3,5,0
2020-09-18,06,Cantabria,127,1,6,1
2020-09-19,06,Cantabria,63,0,2,0
2020-09-20,06,Cantabria,67,0,7,0
2020-09-21,06,Cantabria,51,1,2,1
2020-09-22,06,Cantabria,67,0,3,0
2020-09-23,06,Cantabria,66,0,4,0
2020-09-24,06,Cantabria,69,0,2,0
2020-09-25,06,Cantabria,52,1,5,0
2020-09-26,06,Cantabria,55,1,2,0
2020-09-27,06,Cantabria,25,0,1,0
2020-09-28,06,Cantabria,73,1,2,0
2020-09-29,06,Cantabria,33,0,4,0
2020-09-30,06,Cantabria,44,0,3,0
2020-10-01,06,Cantabria,38,1,0,1
2020-10-02,06,Cantabria,64,1,3,0
2020-10-03,06,Cantabria,32,0,3,0
2020-10-04,06,Cantabria,61,1,1,1
2020-10-05,06,Cantabria,37,0,2,0
2020-10-06,06,Cantabria,43,0,2,1
2020-10-07,06,Cantabria,37,0,1,0
2020-10-08,06,Cantabria,30,0,2,0
2020-10-09,06,Cantabria,65,2,2,0
2020-10-10,06,Cantabria,70,0,3,0
2020-10-11,06,Cantabria,35,0,2,0
2020-10-12,06,Cantabria,45,0,0,0
2020-10-13,06,Cantabria,71,1,2,0
2020-10-14,06,Cantabria,58,0,4,1
2020-10-15,06,Cantabria,85,2,7,0
2020-10-16,06,Cantabria,100,1,5,0
2020-10-17,06,Cantabria,155,3,5,0
2020-10-18,06,Cantabria,48,0,3,0
2020-10-19,06,Cantabria,92,0,4,1
2020-10-20,06,Cantabria,157,0,1,0
2020-10-21,06,Cantabria,213,1,5,0
2020-10-22,06,Cantabria,114,0,8,0
2020-10-23,06,Cantabria,181,0,12,0
2020-10-24,06,Cantabria,174,0,7,0
2020-10-25,06,Cantabria,164,0,5,0
2020-10-26,06,Cantabria,132,2,19,2
2020-10-27,06,Cantabria,171,2,1,1
2020-10-28,06,Cantabria,198,1,4,0
2020-10-29,06,Cantabria,179,1,7,1
2020-10-30,06,Cantabria,166,2,10,1
2020-10-31,06,Cantabria,195,1,14,3
2020-11-01,06,Cantabria,146,1,12,0
2020-11-02,06,Cantabria,216,1,12,1
2020-11-03,06,Cantabria,236,5,7,0
2020-11-04,06,Cantabria,154,3,11,1
2020-11-05,06,Cantabria,308,1,10,1
2020-11-06,06,Cantabria,222,2,10,0
2020-11-07,06,Cantabria,180,2,3,0
2020-11-08,06,Cantabria,236,2,12,4
2020-11-09,06,Cantabria,221,3,11,0
2020-11-10,06,Cantabria,253,2,12,1
2020-11-11,06,Cantabria,258,3,14,1
2020-11-12,06,Cantabria,226,4,7,0
2020-11-13,06,Cantabria,204,6,8,0
2020-11-14,06,Cantabria,193,0,6,0
2020-11-15,06,Cantabria,130,1,5,0
2020-11-16,06,Cantabria,238,2,14,1
2020-11-17,06,Cantabria,276,0,10,2
2020-11-18,06,Cantabria,235,1,10,0
2020-11-19,06,Cantabria,161,1,7,0
2020-11-20,06,Cantabria,168,2,5,0
2020-11-21,06,Cantabria,151,1,7,0
2020-11-22,06,Cantabria,84,1,2,0
2020-11-23,06,Cantabria,133,0,1,0
2020-11-24,06,Cantabria,128,1,9,0
2020-11-25,06,Cantabria,119,2,11,1
2020-11-26,06,Cantabria,99,4,8,0
2020-11-27,06,Cantabria,128,2,4,0
2020-11-28,06,Cantabria,87,5,5,0
2020-11-29,06,Cantabria,89,1,4,0
2020-11-30,06,Cantabria,105,4,7,0
2020-03-02,18,Ceuta,1,0,0,0
2020-03-14,18,Ceuta,1,0,0,0
2020-03-19,18,Ceuta,4,0,0,0
2020-03-22,18,Ceuta,2,0,0,0
2020-03-23,18,Ceuta,1,0,0,0
2020-03-24,18,Ceuta,1,0,1,0
2020-03-25,18,Ceuta,1,0,1,2
2020-03-26,18,Ceuta,7,0,0,0
2020-03-27,18,Ceuta,0,1,0,0
2020-03-28,18,Ceuta,6,0,0,0
2020-03-29,18,Ceuta,6,0,0,0
2020-03-30,18,Ceuta,13,0,1,1
2020-03-31,18,Ceuta,13,0,0,0
2020-04-01,18,Ceuta,2,0,1,1
2020-04-02,18,Ceuta,4,0,0,0
2020-04-03,18,Ceuta,11,1,0,0
2020-04-04,18,Ceuta,10,0,0,0
2020-04-05,18,Ceuta,1,1,0,0
2020-04-06,18,Ceuta,0,1,0,0
2020-04-08,18,Ceuta,3,0,0,0
2020-04-09,18,Ceuta,4,0,0,0
2020-04-10,18,Ceuta,2,0,0,0
2020-04-12,18,Ceuta,2,0,0,0
2020-04-13,18,Ceuta,1,0,0,0
2020-04-14,18,Ceuta,2,0,0,0
2020-04-16,18,Ceuta,1,0,0,0
2020-04-21,18,Ceuta,1,0,0,0
2020-04-28,18,Ceuta,1,0,0,0
2020-05-05,18,Ceuta,8,0,1,0
2020-05-08,18,Ceuta,1,0,0,0
2020-05-11,18,Ceuta,4,0,0,0
2020-05-12,18,Ceuta,1,0,0,0
2020-05-13,18,Ceuta,1,0,0,0
2020-05-17,18,Ceuta,1,0,0,0
2020-05-18,18,Ceuta,2,0,0,0
2020-05-19,18,Ceuta,1,0,0,0
2020-05-20,18,Ceuta,1,0,0,0
2020-05-21,18,Ceuta,3,0,1,0
2020-05-25,18,Ceuta,5,0,1,0
2020-05-27,18,Ceuta,9,0,0,0
2020-05-28,18,Ceuta,7,0,0,0
2020-05-30,18,Ceuta,0,0,1,0
2020-05-31,18,Ceuta,1,0,0,0
2020-06-01,18,Ceuta,9,0,1,0
2020-06-02,18,Ceuta,1,1,0,0
2020-06-03,18,Ceuta,7,0,0,0
2020-07-14,18,Ceuta,1,0,0,0
2020-07-28,18,Ceuta,1,0,1,0
2020-07-29,18,Ceuta,1,0,0,0
2020-08-07,18,Ceuta,1,0,0,0
2020-08-08,18,Ceuta,1,0,0,0
2020-08-10,18,Ceuta,1,0,1,0
2020-08-12,18,Ceuta,1,0,0,0
2020-08-13,18,Ceuta,2,0,1,0
2020-08-14,18,Ceuta,4,0,0,0
2020-08-15,18,Ceuta,3,0,0,0
2020-08-16,18,Ceuta,5,0,0,0
