Fecha,cod_ine,provincia,Casos,Fallecidos,Hospitalizados,UCI
2020-09-13,42,Soria,21,0,2,0
2020-09-13,43,Tarragona,29,0,1,0
2020-09-13,44,Teruel,39,3,3,0
2020-09-13,45,Toledo,189,5,10,1
2020-09-13,46,Valencia/València,164,6,23,2
2020-09-13,47,Valladolid,67,0,11,2
2020-09-13,48,Bizkaia,154,6,14,0
2020-09-13,49,Zamora,31,3,3,2
2020-09-13,50,Zaragoza,332,5,18,1
2020-09-13,51,Ceuta,3,0,0,0
2020-09-13,52,Melilla,15,0,0,1
2020-09-14,00,No consta,41,0,10,0
2020-09-14,01,Araba/Álava,37,0,3,3
2020-09-14,02,Albacete,43,1,2,0
2020-09-14,03,Alicante/Alacant,259,3,23,1
2020-09-14,04,Almería,39,1,9,1
2020-09-14,05,Ávila,16,1,8,0
2020-09-14,06,Badajoz,155,0,11,0
2020-09-14,07,Balears,141,1,14,4
2020-09-14,08,Barcelona,820,14,42,1
2020-09-14,09,Burgos,58,1,7,0
2020-09-14,10,Cáceres,55,0,7,1
2020-09-14,11,Cádiz,77,5,8,0
2020-09-14,12,Castellón/Castelló,36,0,17,2
2020-09-14,13,Ciudad Real,102,1,17,0
2020-09-14,14,Córdoba,105,2,11,1
2020-09-14,15,A Coruña,80,2,12,1
2020-09-14,16,Cuenca,31,0,3,0
2020-09-14,17,Girona,120,2,0,0
2020-09-14,18,Granada,79,0,4,1
2020-09-14,19,Guadalajara,63,1,0,1
2020-09-14,20,Gipuzkoa,98,5,14,3
2020-09-14,21,Huelva,17,0,0,0
2020-09-14,22,Huesca,24,0,4,0
2020-09-14,23,Jaén,37,1,9,2
2020-09-14,24,León,81,0,4,0
2020-09-14,25,Lleida,28,0,0,0
2020-09-14,26,La Rioja,73,3,11,4
2020-09-14,27,Lugo,26,3,5,1
2020-09-14,28,Madrid,2584,22,543,23
2020-09-14,29,Málaga,167,5,12,2
2020-09-14,30,Murcia,534,1,29,6
2020-09-14,31,Navarra,314,1,19,3
2020-09-14,32,Ourense,28,1,4,1
2020-09-14,33,Asturias,52,1,9,1
2020-09-14,34,Palencia,62,1,5,1
2020-09-14,35,Las Palmas,85,6,12,3
2020-09-14,36,Pontevedra,72,0,4,0
2020-09-14,37,Salamanca,35,1,8,0
2020-09-14,38,Santa Cruz de Tenerife,25,0,3,1
2020-09-14,39,Cantabria,78,0,7,0
2020-09-14,40,Segovia,36,0,0,0
2020-09-14,41,Sevilla,285,3,39,1
2020-09-14,42,Soria,17,0,2,0
2020-09-14,43,Tarragona,81,2,2,0
2020-09-14,44,Teruel,47,0,2,0
2020-09-14,45,Toledo,277,2,6,1
2020-09-14,46,Valencia/València,144,4,22,2
2020-09-14,47,Valladolid,134,2,18,1
2020-09-14,48,Bizkaia,188,5,22,2
2020-09-14,49,Zamora,18,0,4,0
2020-09-14,50,Zaragoza,158,3,23,0
2020-09-14,51,Ceuta,7,0,1,0
2020-09-14,52,Melilla,16,0,1,0
2020-09-15,00,No consta,54,0,2,1
2020-09-15,01,Araba/Álava,61,1,5,0
2020-09-15,02,Albacete,70,1,1,0
2020-09-15,03,Alicante/Alacant,183,4,17,2
2020-09-15,04,Almería,103,1,4,1
2020-09-15,05,Ávila,42,1,2,1
2020-09-15,06,Badajoz,116,1,7,0
2020-09-15,07,Balears,242,3,17,5
2020-09-15,08,Barcelona,1174,5,51,6
2020-09-15,09,Burgos,107,2,10,1
2020-09-15,10,Cáceres,111,0,7,1
2020-09-15,11,Cádiz,107,4,7,1
2020-09-15,12,Castellón/Castelló,50,1,4,1
2020-09-15,13,Ciudad Real,223,4,20,1
2020-09-15,14,Córdoba,151,2,18,1
2020-09-15,15,A Coruña,76,1,5,2
2020-09-15,16,Cuenca,53,1,4,1
2020-09-15,17,Girona,166,0,1,0
2020-09-15,18,Granada,101,1,13,2
2020-09-15,19,Guadalajara,58,2,2,0
2020-09-15,20,Gipuzkoa,180,3,14,2
2020-09-15,21,Huelva,40,0,1,0
2020-09-15,22,Huesca,39,1,2,1
2020-09-15,23,Jaén,86,1,7,0
2020-09-15,24,León,106,0,3,0
2020-09-15,25,Lleida,60,1,2,0
2020-09-15,26,La Rioja,70,2,6,1
2020-09-15,27,Lugo,24,2,6,0
2020-09-15,28,Madrid,6409,31,483,30
2020-09-15,29,Málaga,241,3,15,1
2020-09-15,30,Murcia,494,7,23,2
2020-09-15,31,Navarra,300,1,24,1
2020-09-15,32,Ourense,24,0,4,0
2020-09-15,33,Asturias,70,0,1,0
2020-09-15,34,Palencia,53,0,5,1
2020-09-15,35,Las Palmas,133,1,12,2
2020-09-15,36,Pontevedra,42,0,5,0
2020-09-15,37,Salamanca,67,1,10,0
2020-09-15,38,Santa Cruz de Tenerife,48,1,2,2
2020-09-15,39,Cantabria,85,1,8,1
2020-09-15,40,Segovia,35,0,2,0
2020-09-15,41,Sevilla,258,4,32,3
2020-09-15,42,Soria,30,0,2,0
2020-09-15,43,Tarragona,108,1,3,0
2020-09-15,44,Teruel,43,0,7,2
2020-09-15,45,Toledo,364,7,16,2
2020-09-15,46,Valencia/València,277,4,25,1
2020-09-15,47,Valladolid,352,2,10,1
2020-09-15,48,Bizkaia,254,8,31,1
2020-09-15,49,Zamora,59,2,3,0
2020-09-15,50,Zaragoza,216,10,34,3
2020-09-15,51,Ceuta,7,0,1,1
2020-09-15,52,Melilla,4,0,1,0
2020-09-16,00,No consta,71,1,3,0
2020-09-16,01,Araba/Álava,142,2,1,0
2020-09-16,02,Albacete,101,2,1,0
2020-09-16,03,Alicante/Alacant,239,4,13,1
2020-09-16,04,Almería,129,3,7,0
2020-09-16,05,Ávila,53,0,6,0
2020-09-16,06,Badajoz,142,2,13,0
2020-09-16,07,Balears,281,3,13,3
2020-09-16,08,Barcelona,1094,7,34,4
2020-09-16,09,Burgos,130,1,11,1
2020-09-16,10,Cáceres,118,0,7,0
2020-09-16,11,Cádiz,213,1,9,0
2020-09-16,12,Castellón/Castelló,63,2,3,0
2020-09-16,13,Ciudad Real,191,2,12,0
2020-09-16,14,Córdoba,143,1,12,4
2020-09-16,15,A Coruña,88,0,17,1
2020-09-16,16,Cuenca,78,0,3,0
2020-09-16,17,Girona,141,0,3,0
2020-09-16,18,Granada,120,0,7,0
2020-09-16,19,Guadalajara,130,1,3,2
2020-09-16,20,Gipuzkoa,207,5,12,1
2020-09-16,21,Huelva,22,1,1,0
2020-09-16,22,Huesca,47,1,6,1
2020-09-16,23,Jaén,86,1,4,0
2020-09-16,24,León,139,0,7,0
2020-09-16,25,Lleida,83,1,0,0
2020-09-16,26,La Rioja,166,3,10,3
2020-09-16,27,Lugo,23,4,4,0
2020-09-16,28,Madrid,5842,27,452,22
2020-09-16,29,Málaga,291,3,28,2
2020-09-16,30,Murcia,457,0,39,4
2020-09-16,31,Navarra,229,2,21,5
2020-09-16,32,Ourense,37,0,2,1
2020-09-16,33,Asturias,79,1,2,1
2020-09-16,34,Palencia,63,0,3,0
2020-09-16,35,Las Palmas,91,0,10,0
2020-09-16,36,Pontevedra,85,1,5,0
2020-09-16,37,Salamanca,59,0,8,1
2020-09-16,38,Santa Cruz de Tenerife,58,1,6,1
2020-09-16,39,Cantabria,122,0,3,1
2020-09-16,40,Segovia,58,0,0,0
2020-09-16,41,Sevilla,481,2,25,4
2020-09-16,42,Soria,26,0,2,1
2020-09-16,43,Tarragona,125,2,2,0
2020-09-16,44,Teruel,54,1,13,0
2020-09-16,45,Toledo,339,6,10,1
2020-09-16,46,Valencia/València,312,3,25,2
2020-09-16,47,Valladolid,239,2,19,1
2020-09-16,48,Bizkaia,290,7,24,3
2020-09-16,49,Zamora,28,1,10,1
2020-09-16,50,Zaragoza,233,2,21,0
2020-09-16,51,Ceuta,3,1,0,0
2020-09-16,52,Melilla,6,0,1,0
2020-09-17,00,No consta,74,0,0,0
2020-09-17,01,Araba/Álava,100,4,3,0
2020-09-17,02,Albacete,72,0,1,0
2020-09-17,03,Alicante/Alacant,235,2,14,3
2020-09-17,04,Almería,124,4,7,2
2020-09-17,05,Ávila,16,1,5,0
2020-09-17,06,Badajoz,143,2,9,1
2020-09-17,07,Balears,219,2,21,3
2020-09-17,08,Barcelona,977,8,28,0
2020-09-17,09,Burgos,109,3,9,2
2020-09-17,10,Cáceres,119,2,7,1
2020-09-17,11,Cádiz,184,2,15,0
2020-09-17,12,Castellón/Castelló,42,1,5,3
2020-09-17,13,Ciudad Real,266,2,14,1
2020-09-17,14,Córdoba,148,1,13,1
2020-09-17,15,A Coruña,126,0,6,2
2020-09-17,16,Cuenca,48,0,2,0
2020-09-17,17,Girona,98,0,4,0
2020-09-17,18,Granada,122,0,7,0
2020-09-17,19,Guadalajara,169,0,1,0
2020-09-17,20,Gipuzkoa,201,7,11,1
2020-09-17,21,Huelva,22,0,1,0
2020-09-17,22,Huesca,44,1,5,0
2020-09-17,23,Jaén,111,0,9,0
2020-09-17,24,León,80,0,13,0
2020-09-17,25,Lleida,47,0,2,0
2020-09-17,26,La Rioja,125,1,10,2
2020-09-17,27,Lugo,29,2,4,0
2020-09-17,28,Madrid,5716,30,484,24
2020-09-17,29,Málaga,332,1,14,2
2020-09-17,30,Murcia,637,2,30,3
2020-09-17,31,Navarra,283,3,23,0
2020-09-17,32,Ourense,39,0,7,1
2020-09-17,33,Asturias,93,0,6,1
2020-09-17,34,Palencia,56,1,9,0
2020-09-17,35,Las Palmas,109,2,13,1
2020-09-17,36,Pontevedra,102,1,7,2
2020-09-17,37,Salamanca,150,2,10,0
2020-09-17,38,Santa Cruz de Tenerife,62,0,5,3
2020-09-17,39,Cantabria,53,3,8,1
2020-09-17,40,Segovia,37,0,2,0
2020-09-17,41,Sevilla,304,2,29,5
2020-09-17,42,Soria,14,0,0,0
2020-09-17,43,Tarragona,104,0,6,0
2020-09-17,44,Teruel,53,1,6,0
2020-09-17,45,Toledo,355,3,10,3
2020-09-17,46,Valencia/València,223,4,19,1
2020-09-17,47,Valladolid,237,2,19,1
2020-09-17,48,Bizkaia,255,12,16,2
2020-09-17,49,Zamora,196,1,4,0
2020-09-17,50,Zaragoza,323,6,24,1
2020-09-17,51,Ceuta,11,0,1,0
2020-09-17,52,Melilla,4,0,1,0
2020-09-18,00,No consta,63,0,2,0
2020-09-18,01,Araba/Álava,98,0,5,1
2020-09-18,02,Albacete,84,1,2,0
2020-09-18,03,Alicante/Alacant,176,3,19,3
2020-09-18,04,Almería,102,0,7,1
2020-09-18,05,Ávila,77,2,5,1
2020-09-18,06,Badajoz,246,0,17,0
2020-09-18,07,Balears,179,3,10,4
2020-09-18,08,Barcelona,1142,7,28,7
2020-09-18,09,Burgos,138,3,8,1
2020-09-18,10,Cáceres,116,3,6,0
2020-09-18,11,Cádiz,244,2,10,2
2020-09-18,12,Castellón/Castelló,84,1,8,3
2020-09-18,13,Ciudad Real,207,5,17,0
2020-09-18,14,Córdoba,268,2,18,4
2020-09-18,15,A Coruña,94,1,7,3
2020-09-18,16,Cuenca,126,0,4,0
2020-09-18,17,Girona,196,4,2,0
2020-09-18,18,Granada,160,3,4,0
2020-09-18,19,Guadalajara,173,0,1,0
2020-09-18,20,Gipuzkoa,244,5,11,1
2020-09-18,21,Huelva,35,1,1,1
2020-09-18,22,Huesca,45,0,3,0
2020-09-18,23,Jaén,144,0,9,0
2020-09-18,24,León,84,0,6,0
2020-09-18,25,Lleida,56,1,4,0
2020-09-18,26,La Rioja,146,1,4,0
2020-09-18,27,Lugo,29,2,3,2
2020-09-18,28,Madrid,7721,36,556,29
2020-09-18,29,Málaga,207,2,17,3
2020-09-18,30,Murcia,610,0,30,5
2020-09-18,31,Navarra,322,3,21,2
2020-09-18,32,Ourense,43,1,2,0
2020-09-18,33,Asturias,96,0,4,0
2020-09-18,34,Palencia,74,0,2,0
2020-09-18,35,Las Palmas,122,2,8,1
2020-09-18,36,Pontevedra,83,0,3,0
2020-09-18,37,Salamanca,118,0,16,0
2020-09-18,38,Santa Cruz de Tenerife,82,0,3,1
2020-09-18,39,Cantabria,128,1,6,1
2020-09-18,40,Segovia,36,2,2,0
2020-09-18,41,Sevilla,486,0,25,1
2020-09-18,42,Soria,17,0,0,0
2020-09-18,43,Tarragona,112,0,5,0
2020-09-18,44,Teruel,68,2,8,0
2020-09-18,45,Toledo,389,1,12,0
2020-09-18,46,Valencia/València,330,3,13,4
2020-09-18,47,Valladolid,286,1,26,4
2020-09-18,48,Bizkaia,286,4,16,3
2020-09-18,49,Zamora,53,1,7,0
2020-09-18,50,Zaragoza,329,5,32,2
2020-09-18,51,Ceuta,11,0,1,0
2020-09-18,52,Melilla,25,0,1,0
2020-09-19,00,No consta,36,0,5,2
2020-09-19,01,Araba/Álava,72,1,5,1
2020-09-19,02,Albacete,62,0,1,0
2020-09-19,03,Alicante/Alacant,212,0,14,3
2020-09-19,04,Almería,82,1,2,1
2020-09-19,05,Ávila,38,0,3,0
2020-09-19,06,Badajoz,112,0,8,0
2020-09-19,07,Balears,124,4,16,4
2020-09-19,08,Barcelona,412,7,20,0
2020-09-19,09,Burgos,124,2,8,2
2020-09-19,10,Cáceres,95,1,4,0
2020-09-19,11,Cádiz,156,0,5,0
2020-09-19,12,Castellón/Castelló,37,0,4,1
2020-09-19,13,Ciudad Real,197,1,8,2
2020-09-19,14,Córdoba,105,2,20,5
2020-09-19,15,A Coruña,116,2,9,3
2020-09-19,16,Cuenca,56,0,5,0
2020-09-19,17,Girona,81,1,3,0
2020-09-19,18,Granada,128,2,6,0
2020-09-19,19,Guadalajara,142,1,2,0
2020-09-19,20,Gipuzkoa,172,1,9,0
2020-09-19,21,Huelva,37,0,0,0
2020-09-19,22,Huesca,41,0,3,0
2020-09-19,23,Jaén,126,0,8,0
2020-09-19,24,León,76,1,6,0
2020-09-19,25,Lleida,14,1,2,0
2020-09-19,26,La Rioja,117,4,8,0
2020-09-19,27,Lugo,14,4,2,0
2020-09-19,28,Madrid,1856,43,349,17
2020-09-19,29,Málaga,219,3,12,1
2020-09-19,30,Murcia,553,3,22,3
2020-09-19,31,Navarra,196,2,16,2
2020-09-19,32,Ourense,29,1,5,1
2020-09-19,33,Asturias,132,0,7,1
2020-09-19,34,Palencia,32,0,2,0
2020-09-19,35,Las Palmas,108,4,7,2
2020-09-19,36,Pontevedra,74,0,3,0
2020-09-19,37,Salamanca,188,2,10,2
2020-09-19,38,Santa Cruz de Tenerife,81,0,3,2
2020-09-19,39,Cantabria,64,0,3,0
2020-09-19,40,Segovia,20,0,1,0
2020-09-19,41,Sevilla,317,2,23,2
2020-09-19,42,Soria,16,0,0,0
2020-09-19,43,Tarragona,55,1,2,0
2020-09-19,44,Teruel,71,0,3,2
2020-09-19,45,Toledo,326,4,8,1
2020-09-19,46,Valencia/València,176,2,16,2
2020-09-19,47,Valladolid,233,1,17,4
2020-09-19,48,Bizkaia,253,8,12,0
2020-09-19,49,Zamora,52,1,4,1
2020-09-19,50,Zaragoza,308,7,21,1
2020-09-19,51,Ceuta,9,1,0,0
2020-09-19,52,Melilla,26,0,4,0
2020-09-20,00,No consta,37,0,7,1
2020-09-20,01,Araba/Álava,82,0,2,0
2020-09-20,02,Albacete,42,0,0,0
2020-09-20,03,Alicante/Alacant,110,1,24,2
2020-09-20,04,Almería,75,1,4,1
2020-09-20,05,Ávila,21,2,2,1
2020-09-20,06,Badajoz,119,3,7,3
2020-09-20,07,Balears,78,4,13,2
2020-09-20,08,Barcelona,346,3,33,5
2020-09-20,09,Burgos,41,2,7,2
2020-09-20,10,Cáceres,59,2,10,1
2020-09-20,11,Cádiz,96,1,5,2
2020-09-20,12,Castellón/Castelló,31,0,6,0
2020-09-20,13,Ciudad Real,105,2,8,0
2020-09-20,14,Córdoba,72,2,7,0
2020-09-20,15,A Coruña,64,1,6,0
2020-09-20,16,Cuenca,13,0,3,0
2020-09-20,17,Girona,58,1,3,0
2020-09-20,18,Granada,41,2,7,1
2020-09-20,19,Guadalajara,89,1,2,1
2020-09-20,20,Gipuzkoa,151,3,7,3
2020-09-20,21,Huelva,5,0,0,0
2020-09-20,22,Huesca,9,1,1,1
2020-09-20,23,Jaén,68,0,5,0
2020-09-20,24,León,112,1,7,1
2020-09-20,25,Lleida,40,0,4,0
2020-09-20,26,La Rioja,133,3,4,1
2020-09-20,27,Lugo,14,1,8,1
2020-09-20,28,Madrid,1206,33,288,20
2020-09-20,29,Málaga,184,3,12,0
2020-09-20,30,Murcia,278,1,19,4
2020-09-20,31,Navarra,363,1,9,2
2020-09-20,32,Ourense,43,1,4,0
2020-09-20,33,Asturias,57,0,4,0
2020-09-20,34,Palencia,62,1,5,1
2020-09-20,35,Las Palmas,64,1,5,1
2020-09-20,36,Pontevedra,57,0,1,1
2020-09-20,37,Salamanca,46,1,6,1
2020-09-20,38,Santa Cruz de Tenerife,52,0,10,2
2020-09-20,39,Cantabria,67,0,9,0
2020-09-20,40,Segovia,24,0,3,0
2020-09-20,41,Sevilla,205,4,22,4
2020-09-20,42,Soria,10,0,2,0
2020-09-20,43,Tarragona,35,0,0,1
2020-09-20,44,Teruel,58,2,7,1
2020-09-20,45,Toledo,237,9,6,1
2020-09-20,46,Valencia/València,130,2,11,0
2020-09-20,47,Valladolid,79,0,18,2
2020-09-20,48,Bizkaia,184,3,6,1
2020-09-20,49,Zamora,73,3,2,0
2020-09-20,50,Zaragoza,215,2,13,1
2020-09-20,51,Ceuta,12,0,2,0
2020-09-20,52,Melilla,28,0,0,0
2020-09-21,00,No consta,56,0,7,0
2020-09-21,01,Araba/Álava,70,1,11,0
2020-09-21,02,Albacete,57,1,3,1
2020-09-21,03,Alicante/Alacant,165,1,24,3
2020-09-21,04,Almería,33,1,3,1
2020-09-21,05,Ávila,18,2,5,0
2020-09-21,06,Badajoz,115,2,18,1
2020-09-21,07,Balears,112,5,9,1
2020-09-21,08,Barcelona,966,7,28,3
2020-09-21,09,Burgos,34,1,10,1
2020-09-21,10,Cáceres,76,2,6,0
2020-09-21,11,Cádiz,70,0,7,0
2020-09-21,12,Castellón/Castelló,34,0,8,1
2020-09-21,13,Ciudad Real,80,4,10,2
2020-09-21,14,Córdoba,42,3,11,2
2020-09-21,15,A Coruña,79,1,8,1
2020-09-21,16,Cuenca,36,0,2,0
2020-09-21,17,Girona,139,3,3,2
2020-09-21,18,Granada,109,3,6,0
2020-09-21,19,Guadalajara,72,1,3,0
2020-09-21,20,Gipuzkoa,104,2,9,0
2020-09-21,21,Huelva,10,1,4,0
2020-09-21,22,Huesca,43,2,6,0
2020-09-21,23,Jaén,110,0,14,0
2020-09-21,24,León,70,0,3,2
2020-09-21,25,Lleida,75,1,2,0
2020-09-21,26,La Rioja,31,4,8,1
2020-09-21,27,Lugo,17,0,2,0
2020-09-21,28,Madrid,2305,34,473,30
2020-09-21,29,Málaga,245,2,8,0
2020-09-21,30,Murcia,300,3,30,3
2020-09-21,31,Navarra,362,5,17,0
2020-09-21,32,Ourense,37,0,8,1
2020-09-21,33,Asturias,68,1,4,1
2020-09-21,34,Palencia,53,1,4,0
2020-09-21,35,Las Palmas,128,2,11,3
2020-09-21,36,Pontevedra,98,0,7,0
2020-09-21,37,Salamanca,115,2,11,0
2020-09-21,38,Santa Cruz de Tenerife,42,0,4,2
2020-09-21,39,Cantabria,51,1,11,1
2020-09-21,40,Segovia,43,0,0,1
2020-09-21,41,Sevilla,267,6,36,2
2020-09-21,42,Soria,10,0,2,0
2020-09-21,43,Tarragona,72,1,3,0
2020-09-21,44,Teruel,40,4,5,1
2020-09-21,45,Toledo,216,4,11,2
2020-09-21,46,Valencia/València,162,1,23,3
2020-09-21,47,Valladolid,96,5,29,1
2020-09-21,48,Bizkaia,185,3,16,2
2020-09-21,49,Zamora,43,1,8,1
2020-09-21,50,Zaragoza,245,5,20,1
2020-09-21,51,Ceuta,11,0,2,0
2020-09-21,52,Melilla,25,0,1,0
2020-09-22,00,No consta,49,1,3,0
2020-09-22,01,Araba/Álava,65,2,4,0
2020-09-22,02,Albacete,73,0,1,0
2020-09-22,03,Alicante/Alacant,197,4,19,3
2020-09-22,04,Almería,88,0,2,0
2020-09-22,05,Ávila,43,1,7,0
2020-09-22,06,Badajoz,120,4,9,0
2020-09-22,07,Balears,166,6,13,3
2020-09-22,08,Barcelona,1020,2,29,7
2020-09-22,09,Burgos,111,1,3,0
2020-09-22,10,Cáceres,92,2,9,0
2020-09-22,11,Cádiz,122,2,4,1
2020-09-22,12,Castellón/Castelló,65,3,2,0
2020-09-22,13,Ciudad Real,213,2,14,2
2020-09-22,14,Córdoba,184,3,15,1
2020-09-22,15,A Coruña,101,0,8,0
2020-09-22,16,Cuenca,86,1,3,1
2020-09-22,17,Girona,138,2,5,0
2020-09-22,18,Granada,196,6,5,0
2020-09-22,19,Guadalajara,111,2,4,0
2020-09-22,20,Gipuzkoa,193,0,9,2
2020-09-22,21,Huelva,43,0,3,0
2020-09-22,22,Huesca,52,0,2,0
2020-09-22,23,Jaén,118,0,8,0
2020-09-22,24,León,108,1,3,1
2020-09-22,25,Lleida,73,0,3,0
2020-09-22,26,La Rioja,83,2,15,0
2020-09-22,27,Lugo,30,0,3,1
2020-09-22,28,Madrid,5460,38,519,33
2020-09-22,29,Málaga,231,2,20,2
2020-09-22,30,Murcia,455,3,33,0
2020-09-22,31,Navarra,426,1,27,2
2020-09-22,32,Ourense,95,1,5,0
2020-09-22,33,Asturias,80,0,7,2
2020-09-22,34,Palencia,43,0,5,0
2020-09-22,35,Las Palmas,84,2,9,4
2020-09-22,36,Pontevedra,70,0,9,2
2020-09-22,37,Salamanca,104,2,13,2
2020-09-22,38,Santa Cruz de Tenerife,72,0,2,1
2020-09-22,39,Cantabria,67,0,4,0
2020-09-22,40,Segovia,20,0,0,0
2020-09-22,41,Sevilla,331,4,44,3
2020-09-22,42,Soria,14,0,0,0
2020-09-22,43,Tarragona,97,1,4,0
2020-09-22,44,Teruel,38,0,6,0
2020-09-22,45,Toledo,240,3,11,0
2020-09-22,46,Valencia/València,281,3,19,2
2020-09-22,47,Valladolid,201,2,12,1
2020-09-22,48,Bizkaia,205,6,17,1
2020-09-22,49,Zamora,69,0,8,0
2020-09-22,50,Zaragoza,133,10,31,1
2020-09-22,51,Ceuta,20,0,5,3
2020-09-22,52,Melilla,47,0,3,1
2020-09-23,00,No consta,66,0,4,1
2020-09-23,01,Araba/Álava,92,4,8,1
2020-09-23,02,Albacete,84,0,0,0
2020-09-23,03,Alicante/Alacant,177,2,6,1
2020-09-23,04,Almería,92,0,5,0
2020-09-23,05,Ávila,74,1,5,0
2020-09-23,06,Badajoz,83,2,13,1
2020-09-23,07,Balears,168,1,9,0
2020-09-23,08,Barcelona,1068,5,39,3
2020-09-23,09,Burgos,149,2,14,0
2020-09-23,10,Cáceres,107,2,13,0
2020-09-23,11,Cádiz,133,1,11,2
2020-09-23,12,Castellón/Castelló,58,1,4,0
2020-09-23,13,Ciudad Real,257,3,14,0
2020-09-23,14,Córdoba,124,3,10,1
2020-09-23,15,A Coruña,81,1,7,1
2020-09-23,16,Cuenca,30,0,6,0
2020-09-23,17,Girona,146,0,2,0
2020-09-23,18,Granada,198,1,3,1
2020-09-23,19,Guadalajara,136,0,0,0
2020-09-23,20,Gipuzkoa,201,2,16,2
2020-09-23,21,Huelva,37,1,1,0
2020-09-23,22,Huesca,55,0,3,0
2020-09-23,23,Jaén,100,4,6,1
2020-09-23,24,León,202,1,5,2
2020-09-23,25,Lleida,56,1,2,0
2020-09-23,26,La Rioja,110,1,7,1
2020-09-23,27,Lugo,20,2,2,0
2020-09-23,28,Madrid,5011,33,457,34
2020-09-23,29,Málaga,266,1,13,2
2020-09-23,30,Murcia,464,3,31,6
2020-09-23,31,Navarra,360,0,10,0
2020-09-23,32,Ourense,37,0,1,0
2020-09-23,33,Asturias,99,0,9,0
2020-09-23,34,Palencia,45,1,6,0
2020-09-23,35,Las Palmas,85,0,7,1
2020-09-23,36,Pontevedra,59,0,4,0
2020-09-23,37,Salamanca,78,1,13,1
2020-09-23,38,Santa Cruz de Tenerife,64,0,8,2
2020-09-23,39,Cantabria,66,0,5,1
2020-09-23,40,Segovia,40,0,2,0
2020-09-23,41,Sevilla,354,3,31,1
2020-09-23,42,Soria,16,1,3,1
2020-09-23,43,Tarragona,113,2,2,0
2020-09-23,44,Teruel,45,3,5,0
2020-09-23,45,Toledo,388,0,13,1
2020-09-23,46,Valencia/València,282,3,15,0
2020-09-23,47,Valladolid,251,2,20,2
2020-09-23,48,Bizkaia,279,7,13,1
2020-09-23,49,Zamora,70,3,3,0
2020-09-23,50,Zaragoza,158,5,22,1
2020-09-23,51,Ceuta,6,0,1,1
2020-09-23,52,Melilla,27,0,0,0
2020-09-24,00,No consta,67,0,2,0
2020-09-24,01,Araba/Álava,81,2,7,0
2020-09-24,02,Albacete,56,2,2,0
2020-09-24,03,Alicante/Alacant,212,0,13,0
2020-09-24,04,Almería,94,1,6,0
2020-09-24,05,Ávila,42,0,2,0
2020-09-24,06,Badajoz,152,3,14,2
2020-09-24,07,Balears,131,3,8,1
2020-09-24,08,Barcelona,574,5,35,1
2020-09-24,09,Burgos,170,0,8,2
2020-09-24,10,Cáceres,160,1,8,1
2020-09-24,11,Cádiz,162,0,6,0
2020-09-24,12,Castellón/Castelló,63,0,6,2
2020-09-24,13,Ciudad Real,170,5,12,1
2020-09-24,14,Córdoba,246,0,19,1
2020-09-24,15,A Coruña,85,0,5,1
2020-09-24,16,Cuenca,91,1,4,0
2020-09-24,17,Girona,141,4,2,0
2020-09-24,18,Granada,196,2,8,0
2020-09-24,19,Guadalajara,125,1,1,0
2020-09-24,20,Gipuzkoa,160,1,9,2
2020-09-24,21,Huelva,34,0,3,0
2020-09-24,22,Huesca,47,0,9,2
2020-09-24,23,Jaén,106,1,14,2
2020-09-24,24,León,143,1,9,2
2020-09-24,25,Lleida,64,2,2,1
2020-09-24,26,La Rioja,136,1,7,0
2020-09-24,27,Lugo,32,1,3,0
2020-09-24,28,Madrid,4681,50,429,21
2020-09-24,29,Málaga,205,3,12,1
2020-09-24,30,Murcia,674,3,35,6
2020-09-24,31,Navarra,335,1,17,2
2020-09-24,32,Ourense,60,1,4,0
2020-09-24,33,Asturias,91,1,15,0
2020-09-24,34,Palencia,51,1,7,1
2020-09-24,35,Las Palmas,186,5,8,1
2020-09-24,36,Pontevedra,77,0,3,0
2020-09-24,37,Salamanca,161,0,12,1
2020-09-24,38,Santa Cruz de Tenerife,69,1,7,1
2020-09-24,39,Cantabria,69,0,6,0
2020-09-24,40,Segovia,54,1,1,0
2020-09-24,41,Sevilla,455,4,44,1
2020-09-24,42,Soria,20,1,0,0
2020-09-24,43,Tarragona,109,2,0,0
2020-09-24,44,Teruel,49,1,12,0
2020-09-24,45,Toledo,375,3,20,2
2020-09-24,46,Valencia/València,248,2,16,3
2020-09-24,47,Valladolid,353,2,16,1
2020-09-24,48,Bizkaia,182,4,11,1
2020-09-24,49,Zamora,62,3,3,0
2020-09-24,50,Zaragoza,340,7,18,0
2020-09-24,51,Ceuta,18,0,0,0
2020-09-24,52,Melilla,24,0,1,0
2020-09-25,00,No consta,56,0,0,0
2020-09-25,01,Araba/Álava,103,1,8,0
2020-09-25,02,Albacete,61,0,1,0
2020-09-25,03,Alicante/Alacant,232,3,15,3
2020-09-25,04,Almería,71,2,3,1
2020-09-25,05,Ávila,54,3,4,1
2020-09-25,06,Badajoz,110,3,10,1
2020-09-25,07,Balears,169,5,10,1
2020-09-25,08,Barcelona,981,8,27,1
2020-09-25,09,Burgos,143,1,6,0
2020-09-25,10,Cáceres,92,3,4,0
2020-09-25,11,Cádiz,134,0,7,0
2020-09-25,12,Castellón/Castelló,80,0,3,1
2020-09-25,13,Ciudad Real,147,3,7,1
2020-09-25,14,Córdoba,229,3,16,1
